"speciesID","Estimate"
23,-8.48603281053731e-05
23,1.94299391327021e-06
23,4.51175529783589e-06
24,1.75184978443333
24,0.000184063466377371
24,5.49270790536972e-06
24,3.51843952112374e-05
24,-9.2464747971986e-09
24,1.66188654665487e-07
24,0.00108125378980555
24,2.98150599427769e-06
24,4.18174613796104e-07
24,0.000908711047858088
24,0.000131513278651247
24,2.24657099199458e-07
24,4.9161477252323e-08
24,-2.03721768907045e-06
24,4.3192073676702e-06
24,-0.00153546733337768
24,-6.02545123209538e-06
24,2.85491500052363e-07
24,4.7537733805508e-05
24,-8.05685370918346e-05
24,0.00159987764608173
24,-0.146291673389602
24,-1.81419716867505e-05
24,-3.6304373752242e-06
24,-0.000103029675626063
24,2.01295967246361e-06
24,-0.000142991399880875
24,0.0122840746912854
24,0.00305300130691035
24,4.02898179674619e-07
24,8.20875857690332e-08
24,2.17200738855038e-06
24,-5.41576576684968e-08
24,3.32937116270483e-06
24,-0.000256678715694863
24,5.36869109652834e-06
24,-1.16205196950156e-05
24,-8.86346716450133e-10
24,3.40106243606342e-09
24,5.69026503022671e-08
24,-1.34865356554657e-08
24,2.58978930481884e-07
24,5.50095017323859e-07
24,-1.29146483018066e-08
24,3.09343514967759e-08
25,0.00249807060065656
26,0.00569074497842802
26,-0.00052257630050481
26,0.000114647676169361
26,-0.00010757354950246
26,-3.57532293142974e-06
26,5.71730642503087e-06
27,0.012749192065066
27,-0.000209417090875643
27,1.34388087136815e-05
27,-0.00199504552043616
27,1.14894094672061e-05
27,0.000690448545405083
27,-5.1064579262387e-05
27,4.6473298324663e-07
27,1.41794901265041e-05
27,1.02572072548087e-06
27,0.000330103121537972
27,-1.89737443443741e-05
27,-5.56569416189681e-05
27,-2.04834379926043e-06
27,0.000909026530510451
27,-0.00057700734604192
27,1.1326989377303e-05
27,-7.84321216895578e-05
27,-1.82805256087205e-06
27,-2.96269350040226e-06
27,0.00011218375055122
28,0.0643909760728958
28,-0.00113069710418342
28,0.000110112560905313
28,-0.015268505237316
28,0.000133773969579106
28,0.00389622942614957
28,-0.000347358153052569
28,4.86348888947223e-06
28,7.37947980322896e-05
28,4.14495112602339e-06
29,0.0148587367640056
30,0.00134559645111126
30,-0.000192456897763673
30,3.55838371514913e-05
30,-7.45425490137509e-06
30,-1.19093606547069e-07
30,2.89022535684945e-07
31,0.00570627320910376
31,-0.000296199704300958
31,6.35681192169518e-05
31,-0.000105323944672251
31,-5.64909444099448e-07
31,4.3389461379147e-06
31,-0.000102241629227391
31,-4.48589656569821e-07
31,1.80711619363552e-06
31,3.37018249671724e-06
32,0.00305854543208246
32,-0.000381642113374937
32,7.25778429547082e-05
32,-1.82017086588963e-05
32,-3.20021535632775e-06
32,1.7601961169538e-06
33,0.668344990164956
33,-0.00523210567895824
33,0.000708459599868245
33,0.0181006718586753
33,-2.38521703360169e-05
33,0.000582412151690858
33,-0.345996433528276
33,0.000778959876400663
33,-0.0101255904792189
33,0.187293024518325
